Option,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
":version :original, :n-workers 34, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.21,6.05,0.07,90.69,2.9480377,0.238584,0.0809298,21.1,2.05,0.02,30.76
":version :original, :n-workers 36, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",64.28,6.12,0.07,93.48,2.9779357,0.263563,0.0885053,21.59,2.06,0.02,31.39
":version :original, :n-workers 38, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.86,5.94,0.06,89.1,2.8985674,0.206913,0.0713846,21.0,2.05,0.02,30.74
":version :original, :n-workers 40, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.04,5.95,0.09,90.16,2.9009989,0.224616,0.0774271,21.39,2.05,0.03,31.08
":version :original, :n-workers 42, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.54,5.96,0.06,90.92,2.9080746,0.230768,0.0793542,21.51,2.05,0.02,31.26
":version :original, :n-workers 44, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",65.25,6.1,0.06,94.15,2.9711659,0.279858,0.0941913,21.96,2.05,0.02,31.69
":version :original, :n-workers 46, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.32,6.02,0.06,90.99,2.9299608,0.213021,0.0727044,21.27,2.05,0.02,31.06
":version :original, :n-workers 48, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.87,6.03,0.07,91.42,2.9332021,0.236023,0.080466,21.43,2.06,0.02,31.17
":version :original, :n-workers 50, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",61.47,5.94,0.05,89.61,2.8903241,0.211398,0.0731399,21.27,2.06,0.02,31.0
":version :original, :n-workers 52, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",63.55,6.02,0.06,92.06,2.9187347,0.241005,0.0825717,21.77,2.06,0.02,31.54
":version :original, :n-workers 54, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",63.21,6.05,0.09,91.89,2.951433,0.250153,0.0847565,21.42,2.05,0.03,31.13
":version :original, :n-workers 56, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",66.61,6.16,0.06,95.57,2.9940791,0.303517,0.1013724,22.25,2.06,0.02,31.92
":version :original, :n-workers 58, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",64.62,6.06,0.07,93.16,2.9348755,0.265047,0.0903095,22.02,2.06,0.02,31.74
":version :original, :n-workers 60, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",64.32,6.09,0.07,92.89,2.959015,0.276537,0.0934558,21.74,2.06,0.02,31.39
":version :original, :n-workers 62, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",66.65,6.2,0.08,95.97,3.0220124,0.309334,0.1023603,22.05,2.05,0.03,31.76
":version :original, :n-workers 64, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",64.15,6.04,0.09,92.79,2.935617,0.255741,0.0871166,21.85,2.06,0.03,31.61
":version :original, :n-workers 1, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.08,6.06,0.07,85.82,3.0094947,0.310973,0.1033306,18.63,2.01,0.02,28.52
":version :original, :n-workers 2, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.28,5.91,0.07,85.77,2.9026891,0.222083,0.0765094,19.73,2.04,0.02,29.55
":version :original, :n-workers 4, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",58.2,5.82,0.08,86.28,2.8655296,0.201695,0.0703866,20.31,2.03,0.03,30.11
":version :original, :n-workers 6, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",58.24,5.8,0.06,86.4,2.855249,0.183124,0.0641359,20.4,2.03,0.02,30.26
":version :original, :n-workers 8, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.54,5.87,0.05,88.71,2.8731986,0.180318,0.0627586,21.07,2.04,0.02,30.87
":version :original, :n-workers 10, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.11,5.83,0.06,88.16,2.8505428,0.186281,0.0653493,21.09,2.05,0.02,30.93
":version :original, :n-workers 12, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.23,5.86,0.09,88.26,2.8669999,0.194429,0.0678162,21.01,2.04,0.03,30.78
":version :original, :n-workers 14, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.97,5.87,0.07,89.21,2.8687838,0.199858,0.0696665,21.25,2.05,0.02,31.1
":version :original, :n-workers 16, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.58,5.88,0.06,88.84,2.8750374,0.200739,0.0698214,21.07,2.05,0.02,30.9
":version :original, :n-workers 18, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",61.05,5.85,0.07,89.22,2.8581099,0.19543,0.0683774,21.36,2.05,0.02,31.22
":version :original, :n-workers 20, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.54,5.97,0.06,91.23,2.9210459,0.226315,0.0774774,21.41,2.04,0.02,31.23
":version :original, :n-workers 22, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.73,6.0,0.06,91.4,2.9311719,0.235616,0.0803829,21.4,2.05,0.02,31.18
":version :original, :n-workers 24, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",61.46,5.97,0.07,90.03,2.9135617,0.216026,0.074145,21.09,2.05,0.02,30.9
":version :original, :n-workers 26, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",61.28,5.96,0.07,89.73,2.9019794,0.211119,0.07275,21.12,2.05,0.02,30.92
":version :original, :n-workers 28, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",61.7,5.96,0.08,90.22,2.9117387,0.221508,0.0760741,21.19,2.05,0.03,30.98
":version :original, :n-workers 30, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.21,6.0,0.07,91.01,2.9236257,0.214125,0.0732395,21.28,2.05,0.02,31.13
":version :original, :n-workers 32, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",63.37,5.96,0.07,91.8,2.8940263,0.234023,0.0808642,21.9,2.06,0.02,31.72
":version :original, :n-workers 34, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",61.09,5.94,0.06,89.51,2.9057153,0.206223,0.0709715,21.02,2.04,0.02,30.8
":version :original, :n-workers 36, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.95,5.97,0.07,91.37,2.8937873,0.225658,0.0779802,21.75,2.06,0.02,31.57
":version :original, :n-workers 38, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",63.42,6.05,0.06,92.21,2.946257,0.24498,0.0831496,21.53,2.05,0.02,31.3
":version :original, :n-workers 40, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",63.96,6.03,0.07,92.58,2.9380798,0.255438,0.0869405,21.77,2.05,0.02,31.51
":version :original, :n-workers 42, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",64.1,6.0,0.06,92.73,2.9212084,0.25885,0.0886106,21.94,2.05,0.02,31.74
":version :original, :n-workers 44, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.69,5.98,0.07,91.36,2.915846,0.222945,0.0764598,21.5,2.05,0.02,31.33
":version :original, :n-workers 46, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.68,5.99,0.08,91.33,2.9270556,0.2359,0.0805929,21.41,2.05,0.03,31.2
":version :original, :n-workers 48, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",63.69,6.07,0.08,92.55,2.9546319,0.251265,0.085041,21.56,2.05,0.03,31.32
":version :original, :n-workers 50, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",70.86,6.3,0.06,100.81,3.0641575,0.384686,0.1255438,23.13,2.06,0.02,32.9
":version :original, :n-workers 52, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",63.26,6.04,0.07,92.0,2.9220945,0.225266,0.0770906,21.65,2.07,0.02,31.48
":version :original, :n-workers 54, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",65.48,6.18,0.07,94.71,2.9937202,0.274632,0.091736,21.87,2.06,0.02,31.64
":version :original, :n-workers 56, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",61.87,6.03,0.06,90.36,2.9068539,0.202852,0.069784,21.28,2.07,0.02,31.09
":version :original, :n-workers 58, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",66.02,6.12,0.07,95.26,2.9707516,0.279947,0.0942344,22.22,2.06,0.02,32.07
":version :original, :n-workers 60, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",69.49,6.24,0.07,99.36,3.047294,0.334408,0.1097393,22.8,2.05,0.02,32.61
":version :original, :n-workers 62, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",63.13,6.05,0.06,91.94,2.9282112,0.234216,0.079986,21.56,2.07,0.02,31.4
":version :original, :n-workers 64, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",64.44,6.12,0.06,93.46,2.9683235,0.264706,0.0891769,21.71,2.06,0.02,31.49
":version :original, :n-workers 1, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.28,5.98,0.07,85.71,2.967363,0.309331,0.1042444,18.97,2.02,0.02,28.88
":version :original, :n-workers 2, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",58.45,5.93,0.06,87.35,2.9165406,0.217264,0.0744937,20.04,2.03,0.02,29.95
":version :original, :n-workers 4, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",58.02,5.83,0.07,86.22,2.8659092,0.191887,0.066955,20.24,2.03,0.02,30.08
":version :original, :n-workers 6, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",58.28,5.82,0.06,86.31,2.859494,0.16963,0.0593217,20.38,2.04,0.02,30.18
":version :original, :n-workers 8, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",59.65,5.79,0.06,87.59,2.8412081,0.176519,0.0621281,20.99,2.04,0.02,30.83
":version :original, :n-workers 10, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.1,5.79,0.06,87.96,2.8319162,0.186918,0.0660041,21.22,2.04,0.02,31.06
":version :original, :n-workers 12, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.49,5.85,0.06,88.52,2.8635125,0.191405,0.0668427,21.12,2.04,0.02,30.91
":version :original, :n-workers 14, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",61.68,5.91,0.08,89.96,2.8981402,0.211949,0.0731328,21.28,2.04,0.03,31.04
":version :original, :n-workers 16, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.54,5.91,0.07,88.66,2.8936553,0.202819,0.0700909,20.92,2.04,0.02,30.64
":version :original, :n-workers 18, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.49,5.86,0.06,88.34,2.8616118,0.197056,0.0688619,21.14,2.05,0.02,30.87
":version :original, :n-workers 20, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",61.42,5.92,0.06,89.61,2.8907126,0.214361,0.0741551,21.25,2.05,0.02,31.0
":version :original, :n-workers 22, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.9,5.88,0.06,89.0,2.864217,0.203033,0.070886,21.26,2.05,0.02,31.07
":version :original, :n-workers 24, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.85,6.05,0.07,91.58,2.9474051,0.238197,0.0808158,21.32,2.05,0.02,31.07
":version :original, :n-workers 26, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.98,5.91,0.07,89.0,2.8812913,0.206802,0.0717741,21.16,2.05,0.02,30.89
":version :original, :n-workers 28, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.98,5.9,0.06,88.76,2.8714892,0.211055,0.0735002,21.24,2.05,0.02,30.91
":version :original, :n-workers 30, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",64.78,6.03,0.08,93.27,2.9315687,0.267681,0.0913098,22.1,2.06,0.03,31.82
":version :original, :n-workers 32, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.74,5.96,0.06,91.01,2.905137,0.240181,0.0826746,21.6,2.05,0.02,31.33
":version :original, :n-workers 34, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",63.75,6.06,0.06,92.37,2.951391,0.251615,0.085253,21.6,2.05,0.02,31.3
":version :original, :n-workers 36, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",63.77,6.04,0.08,92.48,2.9486759,0.261908,0.0888222,21.63,2.05,0.03,31.36
":version :original, :n-workers 38, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",63.06,6.04,0.07,91.87,2.9455968,0.232984,0.0790957,21.41,2.05,0.02,31.19
":version :original, :n-workers 40, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",64.9,6.09,0.06,93.75,2.9725708,0.267257,0.0899077,21.83,2.05,0.02,31.54
":version :original, :n-workers 42, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",63.02,6.05,0.07,91.54,2.9419073,0.251148,0.0853691,21.42,2.06,0.02,31.12
":version :original, :n-workers 44, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",64.62,6.06,0.07,93.31,2.9552371,0.268122,0.0907277,21.87,2.05,0.02,31.57
":version :original, :n-workers 46, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",67.38,6.49,0.9,97.66,3.0427031,0.287123,0.0943644,22.14,2.13,0.3,32.1
":version :original, :n-workers 48, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",65.65,6.27,0.8,95.2,2.9749997,0.255022,0.0857217,22.07,2.11,0.27,32.0
":version :original, :n-workers 50, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",65.35,6.18,0.09,94.46,2.9893275,0.27363,0.0915356,21.86,2.07,0.03,31.6
":version :original, :n-workers 52, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",65.03,6.17,0.08,93.88,2.990725,0.284999,0.0952943,21.74,2.06,0.03,31.39
":version :original, :n-workers 54, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",64.81,6.13,0.06,93.66,2.982253,0.283893,0.0951941,21.73,2.06,0.02,31.41
":version :original, :n-workers 56, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",64.87,6.13,0.07,93.71,2.9894563,0.278585,0.0931892,21.7,2.05,0.02,31.35
":version :original, :n-workers 58, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",65.8,6.17,0.08,94.88,2.9976695,0.29795,0.0993939,21.95,2.06,0.03,31.65
":version :original, :n-workers 60, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",67.12,6.15,0.06,96.09,2.9925492,0.323499,0.1081015,22.43,2.06,0.02,32.11
":version :original, :n-workers 62, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",63.74,6.16,0.06,92.52,2.9738074,0.250182,0.0841285,21.43,2.07,0.02,31.11
":version :original, :n-workers 64, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",64.92,6.17,0.06,93.82,2.9822603,0.255659,0.0857266,21.77,2.07,0.02,31.46
":version :original, :n-workers 1, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.32,6.14,0.09,87.08,3.0321279,0.315502,0.104053,18.9,2.02,0.03,28.72
":version :original, :n-workers 2, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",58.43,6.0,0.07,87.31,2.9308423,0.224869,0.076725,19.94,2.05,0.02,29.79
":version :original, :n-workers 4, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",59.89,5.95,0.09,88.37,2.9123361,0.204577,0.070245,20.56,2.04,0.03,30.34
":version :original, :n-workers 6, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",59.18,5.86,0.08,87.23,2.8647304,0.18234,0.06365,20.66,2.05,0.03,30.45
":version :original, :n-workers 8, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.38,5.91,0.08,88.55,2.880532,0.176102,0.0611352,20.96,2.05,0.03,30.74
":version :original, :n-workers 10, :n-secondary-workers 0, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",61.1,5.9,0.06,89.2,2.8678637,0.182393,0.0635989,21.31,2.06,0.02,31.1
