Option,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
":version :txact, :n-workers 52, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.44,1.15,0.0,46.22,2.556942,0.051906,0.0203,17.77,0.45,0.0,18.08
":version :txact, :n-workers 54, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.32,1.17,0.01,48.14,2.6155371,0.089406,0.0341827,18.09,0.45,0.0,18.41
":version :txact, :n-workers 56, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.49,1.19,0.01,50.32,2.6557592,0.138614,0.0521937,18.63,0.45,0.0,18.95
":version :txact, :n-workers 58, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.05,1.15,0.01,45.84,2.5580703,0.049163,0.0192188,17.61,0.45,0.0,17.92
":version :txact, :n-workers 60, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.68,1.16,0.01,46.48,2.5787123,0.046422,0.018002,17.71,0.45,0.0,18.02
":version :txact, :n-workers 62, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.75,1.16,0.0,47.55,2.5848966,0.073662,0.0284971,18.09,0.45,0.0,18.4
":version :txact, :n-workers 64, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.65,1.17,0.01,46.47,2.5845513,0.054766,0.0211898,17.66,0.45,0.0,17.98
":version :txact, :n-workers 1, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.24,1.31,0.01,53.16,3.0272505,0.54136,0.1788289,17.26,0.43,0.0,17.56
":version :txact, :n-workers 2, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.82,1.23,0.01,51.67,2.7689725,0.275045,0.0993311,18.35,0.44,0.0,18.66
":version :txact, :n-workers 4, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.8,1.21,0.01,50.65,2.669596,0.154366,0.0578237,18.65,0.45,0.0,18.97
":version :txact, :n-workers 6, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.53,1.19,0.01,49.37,2.6338461,0.115068,0.0436882,18.43,0.45,0.0,18.74
":version :txact, :n-workers 8, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.41,1.18,0.01,47.21,2.6286422,0.083652,0.0318233,17.66,0.45,0.0,17.96
":version :txact, :n-workers 10, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.34,1.18,0.01,46.18,2.660532,0.060346,0.0226819,17.04,0.44,0.0,17.36
":version :txact, :n-workers 12, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.83,1.15,0.01,46.63,2.570749,0.062954,0.0244886,17.83,0.45,0.0,18.14
":version :txact, :n-workers 14, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.98,1.16,0.0,46.8,2.5794498,0.063856,0.0247557,17.83,0.45,0.0,18.14
":version :txact, :n-workers 16, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.21,1.16,0.01,47.0,2.5621479,0.05462,0.0213181,18.04,0.45,0.0,18.34
":version :txact, :n-workers 18, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.11,1.17,0.01,47.92,2.5866079,0.068215,0.0263724,18.21,0.45,0.0,18.53
":version :txact, :n-workers 20, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.18,1.17,0.0,47.96,2.5865578,0.068128,0.0263393,18.24,0.45,0.0,18.54
":version :txact, :n-workers 22, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.87,1.17,0.01,47.67,2.5725563,0.062705,0.0243746,18.22,0.45,0.0,18.53
":version :txact, :n-workers 24, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.84,1.17,0.01,47.65,2.5763597,0.062658,0.0243204,18.18,0.45,0.0,18.5
":version :txact, :n-workers 26, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.63,1.17,0.0,47.44,2.5853139,0.051012,0.0197315,18.04,0.45,0.0,18.35
":version :txact, :n-workers 28, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.49,1.18,0.01,47.29,2.603201,0.055834,0.0214482,17.86,0.45,0.0,18.17
":version :txact, :n-workers 30, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.78,1.18,0.01,46.59,2.6005556,0.05076,0.0195189,17.6,0.45,0.0,17.92
":version :txact, :n-workers 32, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.18,1.2,0.01,47.98,2.608108,0.060269,0.0231083,18.09,0.46,0.0,18.4
":version :txact, :n-workers 34, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.65,1.18,0.01,47.44,2.5896884,0.055723,0.0215173,18.01,0.46,0.0,18.32
":version :txact, :n-workers 36, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.02,1.21,0.01,51.85,2.6659975,0.152086,0.0570466,19.14,0.45,0.0,19.45
":version :txact, :n-workers 38, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.37,1.18,0.0,47.15,2.5735149,0.051758,0.0201118,18.02,0.46,0.0,18.32
":version :txact, :n-workers 40, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.68,1.2,0.01,47.51,2.6279505,0.062554,0.0238033,17.76,0.46,0.0,18.08
":version :txact, :n-workers 42, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.65,1.17,0.0,47.45,2.5619544,0.05049,0.0197076,18.21,0.46,0.0,18.52
":version :txact, :n-workers 44, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.99,1.19,0.01,50.8,2.6210412,0.131014,0.0499855,19.07,0.45,0.0,19.38
":version :txact, :n-workers 46, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.55,1.17,0.01,48.35,2.5769427,0.068618,0.0266277,18.45,0.45,0.0,18.76
":version :txact, :n-workers 48, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.24,1.2,0.01,48.07,2.630017,0.06722,0.0255588,17.96,0.46,0.0,18.28
":version :txact, :n-workers 50, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.4,1.18,0.0,47.2,2.6004463,0.054702,0.0210356,17.84,0.45,0.0,18.15
":version :txact, :n-workers 52, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.43,1.17,0.01,46.25,2.6120236,0.052031,0.0199198,17.39,0.45,0.0,17.71
":version :txact, :n-workers 54, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.34,1.17,0.0,47.13,2.5770732,0.063977,0.0248254,17.98,0.45,0.0,18.29
":version :txact, :n-workers 56, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.55,1.18,0.01,48.34,2.5914137,0.064226,0.0247842,18.35,0.46,0.0,18.65
":version :txact, :n-workers 58, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.04,1.18,0.01,47.84,2.5849951,0.05449,0.0210793,18.2,0.46,0.0,18.51
":version :txact, :n-workers 60, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.23,1.18,0.0,47.03,2.6152839,0.05785,0.02212,17.68,0.45,0.0,17.98
":version :txact, :n-workers 62, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.41,1.18,0.01,48.22,2.574447,0.061876,0.0240347,18.42,0.46,0.0,18.73
":version :txact, :n-workers 64, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.46,1.21,0.01,54.3,2.6996557,0.188846,0.0699519,19.8,0.45,0.0,20.11
":version :txact, :n-workers 1, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.65,1.33,0.0,54.57,3.0439275,0.537304,0.1765167,17.63,0.44,0.0,17.93
":version :txact, :n-workers 2, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.87,1.24,0.01,52.71,2.7594704,0.271523,0.0983968,18.8,0.45,0.0,19.1
":version :txact, :n-workers 4, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.53,1.22,0.01,50.37,2.6982984,0.152875,0.0566561,18.36,0.45,0.0,18.67
":version :txact, :n-workers 6, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.27,1.18,0.0,49.08,2.6185254,0.113391,0.0433034,18.43,0.45,0.0,18.74
":version :txact, :n-workers 8, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.6,1.19,0.0,47.43,2.6734186,0.081054,0.0303185,17.43,0.45,0.0,17.74
":version :txact, :n-workers 10, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.88,1.16,0.01,46.7,2.5915656,0.075051,0.0289597,17.7,0.45,0.0,18.02
":version :txact, :n-workers 12, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.04,1.17,0.01,46.85,2.592975,0.061453,0.0236998,17.76,0.45,0.0,18.07
":version :txact, :n-workers 14, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.09,1.19,0.01,47.91,2.6266082,0.081821,0.0311508,17.93,0.45,0.0,18.24
":version :txact, :n-workers 16, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.51,1.18,0.0,47.31,2.6013763,0.061374,0.0235929,17.88,0.45,0.0,18.19
":version :txact, :n-workers 18, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.37,1.17,0.01,47.18,2.5803541,0.057808,0.0224031,17.97,0.45,0.0,18.28
":version :txact, :n-workers 20, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.27,1.17,0.01,47.08,2.5701485,0.058484,0.0227551,18.0,0.46,0.0,18.32
":version :txact, :n-workers 22, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.33,1.2,0.0,51.16,2.6517698,0.123629,0.0466213,18.98,0.45,0.0,19.29
":version :txact, :n-workers 24, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.53,1.16,0.0,47.32,2.5628095,0.052552,0.0205056,18.16,0.45,0.0,18.46
":version :txact, :n-workers 26, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.56,1.18,0.01,47.37,2.5991019,0.053557,0.020606,17.91,0.45,0.0,18.23
":version :txact, :n-workers 28, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.48,1.18,0.01,50.3,2.6606871,0.126106,0.047396,18.6,0.44,0.0,18.9
":version :txact, :n-workers 30, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.84,1.17,0.01,47.65,2.6197063,0.082455,0.0314749,17.88,0.45,0.0,18.19
":version :txact, :n-workers 32, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.12,1.15,0.0,45.91,2.5728508,0.056346,0.0219002,17.54,0.45,0.0,17.84
":version :txact, :n-workers 34, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.93,1.17,0.0,46.73,2.6171764,0.067097,0.0256372,17.55,0.45,0.0,17.86
":version :txact, :n-workers 36, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.33,1.15,0.01,46.13,2.563704,0.055548,0.0216671,17.68,0.45,0.0,17.99
":version :txact, :n-workers 38, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.87,1.17,0.01,46.69,2.5978011,0.070018,0.0269528,17.66,0.45,0.0,17.97
":version :txact, :n-workers 40, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.08,1.19,0.01,47.9,2.6640473,0.09519,0.0357313,17.67,0.45,0.0,17.98
":version :txact, :n-workers 42, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.69,1.17,0.01,48.51,2.6156252,0.09823,0.0375551,18.23,0.45,0.0,18.55
":version :txact, :n-workers 44, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.05,1.19,0.01,52.89,2.6854962,0.178697,0.0665415,19.38,0.44,0.0,19.69
":version :txact, :n-workers 46, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.61,1.16,0.01,46.4,2.5769109,0.054754,0.0212479,17.7,0.45,0.0,18.01
":version :txact, :n-workers 48, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.01,1.16,0.0,46.8,2.5841849,0.051705,0.0200082,17.8,0.45,0.0,18.11
":version :txact, :n-workers 50, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.77,1.16,0.01,47.57,2.5810999,0.075841,0.0293832,18.12,0.45,0.0,18.43
":version :txact, :n-workers 52, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.46,1.18,0.01,46.28,2.6267256,0.056063,0.0213433,17.31,0.45,0.0,17.62
":version :txact, :n-workers 54, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.94,1.17,0.0,46.76,2.5913034,0.056035,0.0216243,17.73,0.45,0.0,18.04
":version :txact, :n-workers 56, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.77,1.19,0.0,51.6,2.6952757,0.164416,0.0610016,18.84,0.44,0.0,19.14
":version :txact, :n-workers 58, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.43,1.16,0.01,46.22,2.5735228,0.051083,0.0198494,17.65,0.45,0.0,17.96
":version :txact, :n-workers 60, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.86,1.16,0.01,46.66,2.5549852,0.050142,0.0196252,17.95,0.45,0.0,18.26
":version :txact, :n-workers 62, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.95,1.18,0.01,47.75,2.5887436,0.055534,0.0214521,18.14,0.46,0.0,18.45
":version :txact, :n-workers 64, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.76,1.18,0.01,47.58,2.5880289,0.051252,0.0198035,18.07,0.46,0.0,18.38
":version :txact, :n-workers 1, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.56,1.33,0.01,53.49,3.072218,0.536054,0.1744844,17.11,0.43,0.0,17.41
":version :txact, :n-workers 2, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.64,1.25,0.01,51.5,2.8003005,0.272588,0.0973424,18.08,0.45,0.0,18.39
":version :txact, :n-workers 4, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.09,1.2,0.01,50.93,2.6456117,0.153834,0.0581469,18.93,0.45,0.0,19.25
":version :txact, :n-workers 6, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.14,1.19,0.01,48.99,2.6579417,0.12342,0.0464344,18.11,0.45,0.0,18.43
":version :txact, :n-workers 8, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.89,1.17,0.0,47.69,2.6091726,0.088462,0.0339042,17.97,0.45,0.0,18.28
":version :txact, :n-workers 10, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.66,1.16,0.01,46.47,2.5906823,0.05778,0.022303,17.62,0.45,0.0,17.94
":version :txact, :n-workers 12, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.67,1.18,0.0,48.5,2.6602904,0.10157,0.03818,17.92,0.44,0.0,18.23
":version :txact, :n-workers 14, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.7,1.17,0.0,46.51,2.6285359,0.074811,0.0284611,17.39,0.45,0.0,17.69
":version :txact, :n-workers 16, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.26,1.16,0.0,47.06,2.5987291,0.065726,0.0252916,17.8,0.45,0.0,18.11
":version :txact, :n-workers 18, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.14,1.17,0.01,45.97,2.6044535,0.046999,0.0180456,17.33,0.45,0.0,17.65
":version :txact, :n-workers 20, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.18,1.16,0.01,45.98,2.5813411,0.054215,0.0210026,17.5,0.45,0.0,17.81
":version :txact, :n-workers 22, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.54,1.14,0.0,46.33,2.5470069,0.05239,0.0205692,17.88,0.45,0.0,18.19
":version :txact, :n-workers 24, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.17,1.15,0.01,46.96,2.5544102,0.063519,0.0248664,18.07,0.45,0.0,18.38
":version :txact, :n-workers 26, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.0,1.16,0.01,45.8,2.6004668,0.053938,0.0207417,17.3,0.45,0.0,17.61
":version :txact, :n-workers 28, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.7,1.17,0.01,46.52,2.6242316,0.055305,0.0210747,17.41,0.45,0.0,17.73
":version :txact, :n-workers 30, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.35,1.16,0.0,46.16,2.5918191,0.050162,0.019354,17.5,0.45,0.0,17.81
":version :txact, :n-workers 32, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.87,1.16,0.01,47.67,2.5901191,0.076517,0.0295419,18.1,0.45,0.0,18.4
":version :txact, :n-workers 34, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.15,1.16,0.02,45.99,2.5873472,0.057539,0.0222386,17.45,0.45,0.01,17.77
":version :txact, :n-workers 36, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",44.93,1.16,0.0,45.75,2.6026334,0.047775,0.0183564,17.26,0.45,0.0,17.58
":version :txact, :n-workers 38, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.99,1.17,0.01,46.81,2.5988984,0.064801,0.024934,17.7,0.45,0.0,18.01
":version :txact, :n-workers 40, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.31,1.15,0.0,47.09,2.5729535,0.063758,0.0247801,18.0,0.45,0.0,18.3
":version :txact, :n-workers 42, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.55,1.16,0.01,46.35,2.5773549,0.05059,0.0196287,17.67,0.45,0.0,17.98
":version :txact, :n-workers 44, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.56,1.17,0.01,49.37,2.6270571,0.11156,0.0424658,18.48,0.45,0.0,18.79
":version :txact, :n-workers 46, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.54,1.17,0.01,49.35,2.5991985,0.113026,0.0434849,18.67,0.45,0.0,18.99
":version :txact, :n-workers 48, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.37,1.16,0.01,47.18,2.5799173,0.065325,0.0253206,17.97,0.45,0.0,18.29
":version :txact, :n-workers 50, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.59,1.18,0.0,50.41,2.6785634,0.147146,0.0549347,18.51,0.44,0.0,18.82
":version :txact, :n-workers 52, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.34,1.18,0.01,46.17,2.6099697,0.049038,0.0187887,17.37,0.45,0.0,17.69
":version :txact, :n-workers 54, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.03,1.16,0.01,46.83,2.5839933,0.059554,0.0230473,17.81,0.45,0.0,18.12
":version :txact, :n-workers 56, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.41,1.16,0.0,47.2,2.5916298,0.072035,0.0277953,17.91,0.45,0.0,18.21
":version :txact, :n-workers 58, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.55,1.21,0.0,54.4,2.7411826,0.215221,0.0785139,19.54,0.44,0.0,19.85
":version :txact, :n-workers 60, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.69,1.15,0.0,46.49,2.5764356,0.051192,0.0198693,17.73,0.45,0.0,18.04
":version :txact, :n-workers 62, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.91,1.17,0.01,46.72,2.6020406,0.05132,0.019723,17.64,0.45,0.0,17.96
":version :txact, :n-workers 64, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.89,1.17,0.01,46.7,2.5796227,0.058613,0.0227215,17.79,0.45,0.0,18.1
":version :txact, :n-workers 1, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.93,1.32,0.0,53.86,3.0692502,0.539995,0.1759371,17.25,0.43,0.0,17.55
":version :txact, :n-workers 2, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.81,1.25,0.01,51.7,2.8358496,0.274299,0.0967255,17.92,0.44,0.0,18.23
":version :txact, :n-workers 4, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.28,1.21,0.01,50.12,2.703976,0.143913,0.0532227,18.23,0.45,0.0,18.54
":version :txact, :n-workers 6, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.0,1.19,0.0,48.83,2.6494572,0.104404,0.0394058,18.12,0.45,0.0,18.43
":version :txact, :n-workers 8, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.2,1.17,0.01,48.01,2.6080168,0.097214,0.0372751,18.1,0.45,0.0,18.41
":version :txact, :n-workers 10, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.97,1.16,0.01,47.76,2.5946508,0.079075,0.0304762,18.1,0.45,0.0,18.41
":version :txact, :n-workers 12, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.97,1.17,0.01,47.78,2.6110895,0.09311,0.0356594,17.99,0.45,0.0,18.3
":version :txact, :n-workers 14, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.77,1.17,0.01,46.6,2.6340461,0.074629,0.0283325,17.38,0.44,0.0,17.69
":version :txact, :n-workers 16, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.31,1.16,0.0,46.14,2.6082149,0.053412,0.0204784,17.37,0.44,0.0,17.69
":version :txact, :n-workers 18, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.7,1.16,0.01,46.5,2.5769888,0.061631,0.0239159,17.73,0.45,0.0,18.04
":version :txact, :n-workers 20, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.58,1.17,0.01,47.41,2.6317081,0.072833,0.0276752,17.7,0.44,0.0,18.01
":version :txact, :n-workers 22, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.89,1.16,0.0,46.68,2.5835151,0.055758,0.0215822,17.76,0.45,0.0,18.07
":version :txact, :n-workers 24, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.84,1.16,0.01,47.64,2.6020336,0.098787,0.0379653,18.0,0.45,0.0,18.31
":version :txact, :n-workers 26, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.62,1.16,0.01,46.43,2.5618188,0.053601,0.020923,17.81,0.45,0.0,18.12
":version :txact, :n-workers 28, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.86,1.16,0.01,46.67,2.5849158,0.054398,0.0210444,17.74,0.45,0.0,18.05
":version :txact, :n-workers 30, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.31,1.16,0.01,47.13,2.6069448,0.090763,0.0348158,17.76,0.44,0.0,18.08
":version :txact, :n-workers 32, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.22,1.18,0.0,48.03,2.6546101,0.101628,0.0382836,17.79,0.44,0.0,18.09
":version :txact, :n-workers 34, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.49,1.16,0.01,47.3,2.5987874,0.07374,0.0283748,17.89,0.45,0.0,18.2
":version :txact, :n-workers 36, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.24,1.15,0.0,46.04,2.5525637,0.045931,0.0179941,17.72,0.45,0.0,18.04
":version :txact, :n-workers 38, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.71,1.18,0.01,47.54,2.6436227,0.08768,0.0331666,17.67,0.45,0.0,17.98
