Option,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
":version :txact, :n-workers 50, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.8,5.7,0.03,80.08,2.8065258,0.074846,0.0266686,18.81,2.03,0.01,28.53
":version :txact, :n-workers 52, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.71,5.58,0.05,79.4,2.7419004,0.073489,0.0268022,19.22,2.04,0.02,28.96
":version :txact, :n-workers 54, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.02,5.62,0.03,79.81,2.7505399,0.073994,0.0269016,19.28,2.04,0.01,29.02
":version :txact, :n-workers 56, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.5,5.58,0.03,77.96,2.7467519,0.068456,0.0249225,18.75,2.03,0.01,28.38
":version :txact, :n-workers 58, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.71,5.54,0.02,78.12,2.7319117,0.054825,0.0200684,18.93,2.03,0.01,28.6
":version :txact, :n-workers 60, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.43,5.56,0.02,78.89,2.7183614,0.06468,0.0237937,19.29,2.05,0.01,29.02
":version :txact, :n-workers 62, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.03,5.57,0.03,78.51,2.7351305,0.059718,0.0218337,19.02,2.04,0.01,28.7
":version :txact, :n-workers 64, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.97,5.58,0.03,78.43,2.7405733,0.066329,0.0242026,18.96,2.04,0.01,28.62
":version :txact, :n-workers 1, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",60.46,6.56,0.03,92.33,3.2602107,0.587437,0.1801838,18.54,2.01,0.01,28.32
":version :txact, :n-workers 2, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",57.57,6.06,0.02,86.33,2.980299,0.298523,0.1001655,19.32,2.03,0.01,28.97
":version :txact, :n-workers 4, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.96,5.79,0.01,83.55,2.8495202,0.162283,0.056951,19.64,2.03,0.0,29.32
":version :txact, :n-workers 6, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.95,5.67,0.02,81.83,2.7791935,0.124404,0.0447626,19.77,2.04,0.01,29.44
":version :txact, :n-workers 8, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.91,5.71,0.03,81.97,2.7913548,0.101885,0.0365002,19.67,2.05,0.01,29.37
":version :txact, :n-workers 10, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.97,5.69,0.02,80.97,2.7871785,0.109315,0.0392207,19.36,2.04,0.01,29.05
":version :txact, :n-workers 12, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.75,5.63,0.04,80.69,2.7574148,0.09246,0.0335314,19.49,2.04,0.01,29.26
":version :txact, :n-workers 14, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.58,5.57,0.03,79.11,2.7471606,0.058452,0.0212772,19.14,2.03,0.01,28.8
":version :txact, :n-workers 16, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.45,5.64,0.03,80.31,2.7791682,0.088447,0.031825,19.23,2.03,0.01,28.9
":version :txact, :n-workers 18, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.86,5.55,0.04,79.33,2.7295634,0.080646,0.0295454,19.37,2.03,0.01,29.06
":version :txact, :n-workers 20, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.03,5.6,0.02,78.69,2.7629237,0.075079,0.0271738,18.83,2.03,0.01,28.48
":version :txact, :n-workers 22, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.72,5.56,0.03,79.27,2.7350971,0.081521,0.0298055,19.28,2.03,0.01,28.98
":version :txact, :n-workers 24, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.29,5.62,0.02,80.22,2.7691315,0.073976,0.0267145,19.24,2.03,0.01,28.97
":version :txact, :n-workers 26, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.05,5.57,0.03,79.7,2.7323795,0.082717,0.0302729,19.42,2.04,0.01,29.17
":version :txact, :n-workers 28, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.74,5.65,0.04,79.58,2.7766501,0.08175,0.029442,18.99,2.03,0.01,28.66
":version :txact, :n-workers 30, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.45,5.53,0.03,79.0,2.7184604,0.064767,0.0238249,19.29,2.03,0.01,29.06
":version :txact, :n-workers 32, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.16,5.59,0.03,78.94,2.7539934,0.062503,0.0226954,18.94,2.03,0.01,28.66
":version :txact, :n-workers 34, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.85,5.58,0.02,79.51,2.7410916,0.075421,0.027515,19.28,2.04,0.01,29.01
":version :txact, :n-workers 36, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.46,5.63,0.02,80.28,2.756155,0.080687,0.0292752,19.4,2.04,0.01,29.13
":version :txact, :n-workers 38, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.48,5.57,0.03,79.05,2.7385089,0.066155,0.0241573,19.16,2.03,0.01,28.87
":version :txact, :n-workers 40, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.13,5.54,0.02,78.53,2.7195703,0.066833,0.0245748,19.17,2.04,0.01,28.88
":version :txact, :n-workers 42, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.69,5.76,0.03,82.81,2.8150448,0.132172,0.046952,19.78,2.05,0.01,29.42
":version :txact, :n-workers 44, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.38,5.62,0.02,79.02,2.7578076,0.072026,0.0261171,18.99,2.04,0.01,28.65
":version :txact, :n-workers 46, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.07,5.62,0.02,78.68,2.7652618,0.071797,0.0259639,18.83,2.03,0.01,28.45
":version :txact, :n-workers 48, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",59.36,5.8,0.04,86.82,2.8575368,0.187245,0.0655267,20.77,2.03,0.01,30.38
":version :txact, :n-workers 50, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.91,5.58,0.02,78.33,2.7474746,0.063463,0.0230987,18.89,2.03,0.01,28.51
":version :txact, :n-workers 52, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.43,5.63,0.02,79.15,2.7554374,0.068232,0.0247627,19.03,2.04,0.01,28.73
":version :txact, :n-workers 54, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.95,5.58,0.02,78.38,2.7390668,0.062772,0.0229173,18.97,2.04,0.01,28.62
":version :txact, :n-workers 56, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.76,5.52,0.03,77.85,2.7172776,0.060059,0.0221026,19.05,2.03,0.01,28.65
":version :txact, :n-workers 58, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.7,5.54,0.02,77.88,2.7235975,0.058834,0.0216016,18.98,2.03,0.01,28.59
":version :txact, :n-workers 60, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.48,5.53,0.02,77.7,2.7207117,0.066203,0.024333,18.92,2.03,0.01,28.56
":version :txact, :n-workers 62, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.4,5.63,0.04,77.89,2.7593711,0.061937,0.0224461,18.63,2.04,0.01,28.23
":version :txact, :n-workers 64, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.43,5.63,0.04,79.25,2.7581906,0.066866,0.0242427,19.01,2.04,0.01,28.73
":version :txact, :n-workers 1, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",60.13,6.6,0.03,91.78,3.2702899,0.591069,0.180739,18.39,2.02,0.01,28.06
":version :txact, :n-workers 2, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",57.54,5.98,0.02,85.75,2.9475803,0.308197,0.1045593,19.52,2.03,0.01,29.09
":version :txact, :n-workers 4, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.02,5.81,0.04,83.24,2.8452226,0.166637,0.0585673,19.69,2.04,0.01,29.26
":version :txact, :n-workers 6, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.71,5.7,0.04,81.6,2.7867289,0.12205,0.0437969,19.63,2.05,0.01,29.28
":version :txact, :n-workers 8, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.39,5.68,0.04,81.15,2.7827122,0.114367,0.0410991,19.55,2.04,0.01,29.16
":version :txact, :n-workers 10, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.13,5.62,0.02,79.57,2.7598637,0.088371,0.0320201,19.25,2.04,0.01,28.83
":version :txact, :n-workers 12, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.2,5.63,0.02,79.72,2.7593261,0.090254,0.0327087,19.28,2.04,0.01,28.89
":version :txact, :n-workers 14, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.28,5.73,0.02,82.17,2.8121109,0.125548,0.0446455,19.66,2.04,0.01,29.22
":version :txact, :n-workers 16, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.72,5.68,0.03,80.44,2.7879271,0.103918,0.0372743,19.27,2.04,0.01,28.85
":version :txact, :n-workers 18, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.49,5.66,0.02,80.38,2.7883625,0.09109,0.0326679,19.18,2.03,0.01,28.83
":version :txact, :n-workers 20, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.76,5.64,0.03,80.56,2.7705915,0.087835,0.0317026,19.4,2.04,0.01,29.08
":version :txact, :n-workers 22, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.17,5.6,0.04,79.63,2.7292899,0.083434,0.0305699,19.48,2.05,0.01,29.18
":version :txact, :n-workers 24, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.96,5.63,0.02,79.71,2.7705164,0.073717,0.0266077,19.12,2.03,0.01,28.77
":version :txact, :n-workers 26, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.12,5.58,0.04,79.69,2.7396742,0.084089,0.0306931,19.39,2.04,0.01,29.09
":version :txact, :n-workers 28, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.64,5.66,0.03,79.58,2.7845122,0.081192,0.0291584,18.9,2.03,0.01,28.58
":version :txact, :n-workers 30, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.74,5.59,0.02,79.5,2.7585201,0.070569,0.0255822,19.12,2.03,0.01,28.82
":version :txact, :n-workers 32, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.53,5.55,0.03,79.22,2.7267269,0.070542,0.0258706,19.26,2.04,0.01,29.05
":version :txact, :n-workers 34, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.29,5.58,0.03,79.88,2.73884,0.074396,0.0271633,19.46,2.04,0.01,29.17
":version :txact, :n-workers 36, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.07,5.66,0.02,79.94,2.779673,0.08437,0.0303525,19.09,2.04,0.01,28.76
":version :txact, :n-workers 38, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.54,5.67,0.03,80.62,2.788831,0.096579,0.0346306,19.2,2.03,0.01,28.91
":version :txact, :n-workers 40, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.3,5.65,0.02,79.22,2.7719652,0.080132,0.028908,18.87,2.04,0.01,28.58
":version :txact, :n-workers 42, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.82,5.72,0.03,84.27,2.8112955,0.139026,0.0494526,20.21,2.03,0.01,29.98
":version :txact, :n-workers 44, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.99,5.68,0.03,80.22,2.7938967,0.078991,0.0282727,18.97,2.03,0.01,28.71
":version :txact, :n-workers 46, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.55,5.59,0.03,79.24,2.7421533,0.077934,0.0284207,19.16,2.04,0.01,28.9
":version :txact, :n-workers 48, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.92,5.58,0.04,79.62,2.7260046,0.068354,0.0250748,19.41,2.05,0.01,29.21
":version :txact, :n-workers 50, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.21,5.54,0.03,78.95,2.7297906,0.062663,0.0229552,19.13,2.03,0.01,28.92
":version :txact, :n-workers 52, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.24,5.6,0.02,80.03,2.7423408,0.0837,0.0305214,19.41,2.04,0.01,29.18
":version :txact, :n-workers 54, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",61.37,5.8,0.02,89.21,2.8675262,0.230577,0.0804097,21.4,2.02,0.01,31.11
":version :txact, :n-workers 56, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.35,5.61,0.03,79.02,2.7530428,0.063669,0.0231268,19.02,2.04,0.01,28.7
":version :txact, :n-workers 58, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.74,5.62,0.03,81.5,2.7712808,0.116422,0.0420102,19.75,2.03,0.01,29.41
":version :txact, :n-workers 60, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.07,5.64,0.04,80.93,2.7668821,0.089309,0.0322778,19.54,2.04,0.01,29.25
":version :txact, :n-workers 62, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.09,5.6,0.03,78.85,2.7563945,0.071363,0.02589,18.9,2.03,0.01,28.61
":version :txact, :n-workers 64, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.49,5.62,0.04,80.35,2.7563626,0.083753,0.0303853,19.41,2.04,0.01,29.15
":version :txact, :n-workers 1, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",60.0,6.53,0.02,91.63,3.249379,0.589758,0.1814987,18.47,2.01,0.01,28.2
":version :txact, :n-workers 2, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.9,6.0,0.03,85.34,2.9637882,0.298565,0.1007376,19.2,2.02,0.01,28.79
":version :txact, :n-workers 4, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.93,5.77,0.03,83.15,2.8217413,0.162461,0.0575747,19.82,2.04,0.01,29.47
":version :txact, :n-workers 6, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.11,5.67,0.02,82.0,2.7755425,0.133512,0.048103,19.86,2.04,0.01,29.54
":version :txact, :n-workers 8, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.27,5.72,0.02,81.21,2.7980333,0.114423,0.0408941,19.4,2.04,0.01,29.02
":version :txact, :n-workers 10, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.45,5.67,0.04,81.36,2.7745807,0.103663,0.0373617,19.62,2.04,0.01,29.32
":version :txact, :n-workers 12, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.71,5.62,0.04,79.43,2.7628762,0.081964,0.0296662,19.08,2.03,0.01,28.75
":version :txact, :n-workers 14, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.5,5.55,0.03,78.98,2.7349468,0.07148,0.0261358,19.2,2.03,0.01,28.88
":version :txact, :n-workers 16, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.31,5.64,0.03,80.13,2.7759109,0.076797,0.0276655,19.2,2.03,0.01,28.87
":version :txact, :n-workers 18, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.06,5.6,0.03,79.73,2.7589937,0.079456,0.0287989,19.23,2.03,0.01,28.9
":version :txact, :n-workers 20, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.15,5.59,0.02,79.81,2.7464615,0.075903,0.0276367,19.35,2.04,0.01,29.06
":version :txact, :n-workers 22, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.9,5.65,0.03,79.86,2.7806203,0.08207,0.029515,19.02,2.03,0.01,28.72
":version :txact, :n-workers 24, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.59,5.56,0.04,80.33,2.7321908,0.074049,0.0271024,19.61,2.03,0.01,29.4
":version :txact, :n-workers 26, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.45,5.64,0.03,78.11,2.7805419,0.076373,0.0274669,18.5,2.03,0.01,28.09
":version :txact, :n-workers 28, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.45,5.76,0.03,76.33,2.8512336,0.101225,0.0355022,17.34,2.02,0.01,26.77
":version :txact, :n-workers 30, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.63,5.56,0.03,79.16,2.730851,0.069267,0.0253646,19.27,2.04,0.01,28.99
":version :txact, :n-workers 32, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.36,5.67,0.03,80.08,2.7778202,0.083146,0.0299321,19.21,2.04,0.01,28.83
":version :txact, :n-workers 34, :n-secondary-workers 64, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.12,5.56,0.03,78.34,2.7303252,0.071995,0.0263687,19.09,2.04,0.01,28.69
