Option,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
":version :txact, :n-workers 44, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.54,1.14,0.0,43.34,2.5843066,0.020469,0.0079205,16.46,0.44,0.0,16.77
":version :txact, :n-workers 46, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.15,1.16,0.01,44.98,2.6205751,0.05352,0.020423,16.85,0.44,0.0,17.16
":version :txact, :n-workers 48, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.5,1.13,0.0,43.28,2.520274,0.019442,0.0077142,16.86,0.45,0.0,17.17
":version :txact, :n-workers 50, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.81,1.13,0.01,43.6,2.5263501,0.022243,0.0088044,16.95,0.45,0.0,17.26
":version :txact, :n-workers 52, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.35,1.13,0.01,43.13,2.5292931,0.019923,0.0078769,16.74,0.45,0.0,17.05
":version :txact, :n-workers 54, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.43,1.13,0.01,43.23,2.5284403,0.019683,0.0077846,16.78,0.45,0.0,17.1
":version :txact, :n-workers 56, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.57,1.14,0.01,43.37,2.5482762,0.020985,0.008235,16.71,0.45,0.0,17.02
":version :txact, :n-workers 58, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.69,1.14,0.0,44.49,2.5489996,0.03535,0.0138682,17.14,0.45,0.0,17.45
":version :txact, :n-workers 60, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.62,1.15,0.01,44.42,2.5850367,0.046886,0.0181375,16.87,0.44,0.0,17.18
":version :txact, :n-workers 62, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.36,1.13,0.01,43.16,2.539578,0.019892,0.0078328,16.68,0.44,0.0,16.99
":version :txact, :n-workers 64, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.4,1.13,0.01,43.18,2.5268565,0.020892,0.008268,16.78,0.45,0.0,17.09
":version :txact, :n-workers 1, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.62,1.17,0.01,44.45,2.6488494,0.110795,0.0418276,16.47,0.44,0.0,16.78
":version :txact, :n-workers 2, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.21,1.14,0.01,44.01,2.5627412,0.047385,0.01849,16.86,0.44,0.0,17.17
":version :txact, :n-workers 4, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.8,1.13,0.01,43.6,2.5425515,0.029103,0.0114464,16.83,0.44,0.0,17.15
":version :txact, :n-workers 6, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.05,1.13,0.0,43.83,2.5360196,0.028054,0.0110622,16.98,0.45,0.0,17.28
":version :txact, :n-workers 8, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.62,1.12,0.01,43.39,2.5023074,0.031735,0.0126823,17.03,0.45,0.0,17.34
":version :txact, :n-workers 10, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.24,1.13,0.01,44.03,2.5582006,0.042533,0.0166261,16.9,0.44,0.0,17.21
":version :txact, :n-workers 12, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.04,1.13,0.01,43.82,2.5320742,0.028396,0.0112145,17.0,0.45,0.0,17.31
":version :txact, :n-workers 14, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.0,1.14,0.01,43.79,2.5530948,0.023638,0.0092586,16.84,0.45,0.0,17.15
":version :txact, :n-workers 16, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.25,1.13,0.01,43.05,2.5487314,0.019957,0.0078302,16.58,0.44,0.0,16.89
":version :txact, :n-workers 18, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.76,1.13,0.01,43.54,2.5362257,0.019992,0.0078826,16.86,0.45,0.0,17.17
":version :txact, :n-workers 20, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.36,1.14,0.01,43.16,2.5524349,0.020513,0.0080366,16.6,0.45,0.0,16.91
":version :txact, :n-workers 22, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.49,1.12,0.01,43.27,2.5234279,0.025624,0.0101544,16.84,0.44,0.0,17.15
":version :txact, :n-workers 24, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.44,1.13,0.01,44.23,2.5478495,0.025188,0.009886,17.05,0.44,0.0,17.36
":version :txact, :n-workers 26, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.59,1.12,0.01,43.36,2.5113382,0.020668,0.0082299,16.96,0.45,0.0,17.27
":version :txact, :n-workers 28, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.73,1.15,0.01,43.54,2.5938586,0.037845,0.0145902,16.47,0.44,0.0,16.79
":version :txact, :n-workers 30, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.21,1.15,0.01,44.03,2.5989795,0.042965,0.0165315,16.63,0.44,0.0,16.94
":version :txact, :n-workers 32, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.76,1.14,0.0,43.56,2.5742157,0.02698,0.0104809,16.61,0.44,0.0,16.92
":version :txact, :n-workers 34, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.88,1.12,0.01,43.66,2.5135477,0.025801,0.0102648,17.06,0.45,0.0,17.37
":version :txact, :n-workers 36, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.82,1.14,0.01,43.62,2.5462723,0.024442,0.0095991,16.82,0.45,0.0,17.13
":version :txact, :n-workers 38, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.04,1.12,0.01,43.83,2.5175831,0.022259,0.0088414,17.1,0.44,0.0,17.41
":version :txact, :n-workers 40, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.64,1.13,0.02,43.44,2.4985021,0.020196,0.0080832,17.07,0.45,0.01,17.39
":version :txact, :n-workers 42, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.98,1.13,0.01,43.76,2.5303462,0.028191,0.0111412,16.99,0.45,0.0,17.29
":version :txact, :n-workers 44, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.39,1.12,0.0,43.16,2.5195358,0.019729,0.0078304,16.82,0.44,0.0,17.13
":version :txact, :n-workers 46, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.86,1.13,0.01,43.65,2.5352536,0.022103,0.0087183,16.91,0.45,0.0,17.22
":version :txact, :n-workers 48, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.54,1.13,0.0,43.31,2.508053,0.019607,0.0078176,16.96,0.45,0.0,17.27
":version :txact, :n-workers 50, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.78,1.13,0.01,43.56,2.5203002,0.02194,0.0087053,16.97,0.45,0.0,17.28
":version :txact, :n-workers 52, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.67,1.14,0.01,43.48,2.5611402,0.02044,0.0079808,16.66,0.45,0.0,16.98
":version :txact, :n-workers 54, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.08,1.13,0.01,43.86,2.539923,0.020049,0.0078935,16.96,0.44,0.0,17.27
":version :txact, :n-workers 56, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.04,1.13,0.0,43.82,2.5237521,0.026279,0.0104127,17.05,0.45,0.0,17.36
":version :txact, :n-workers 58, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.52,1.13,0.01,44.31,2.5387072,0.019522,0.0076897,17.14,0.45,0.0,17.45
":version :txact, :n-workers 60, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.82,1.14,0.01,44.63,2.5503425,0.040618,0.0159265,17.18,0.45,0.0,17.5
":version :txact, :n-workers 62, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.43,1.15,0.01,44.23,2.5735467,0.032575,0.0126576,16.88,0.45,0.0,17.19
":version :txact, :n-workers 64, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.0,1.13,0.01,43.78,2.5376599,0.021708,0.0085543,16.94,0.45,0.0,17.25
":version :txact, :n-workers 1, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.45,1.15,0.0,45.24,2.6151278,0.109818,0.0419934,17.0,0.44,0.0,17.3
":version :txact, :n-workers 2, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.74,1.15,0.01,43.54,2.5994587,0.048278,0.0185723,16.44,0.44,0.0,16.75
":version :txact, :n-workers 4, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.2,1.14,0.01,44.02,2.5683896,0.039785,0.0154903,16.82,0.44,0.0,17.14
":version :txact, :n-workers 6, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.23,1.13,0.0,43.03,2.5484034,0.022583,0.0088616,16.57,0.44,0.0,16.89
":version :txact, :n-workers 8, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.65,1.12,0.01,43.43,2.520692,0.027883,0.0110616,16.92,0.44,0.0,17.23
":version :txact, :n-workers 10, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.43,1.13,0.0,43.21,2.5592491,0.018823,0.0073549,16.58,0.44,0.0,16.88
":version :txact, :n-workers 12, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.01,1.13,0.01,43.8,2.5372654,0.029848,0.0117638,16.95,0.45,0.0,17.26
":version :txact, :n-workers 14, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.36,1.12,0.0,44.13,2.5204061,0.044002,0.0174583,17.2,0.44,0.0,17.51
":version :txact, :n-workers 16, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.3,1.14,0.01,44.1,2.5546219,0.0262,0.0102559,16.95,0.45,0.0,17.26
":version :txact, :n-workers 18, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.13,1.13,0.0,43.91,2.5382966,0.021172,0.008341,16.99,0.45,0.0,17.3
":version :txact, :n-workers 20, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.36,1.13,0.01,44.16,2.5495376,0.031458,0.0123387,17.01,0.44,0.0,17.32
":version :txact, :n-workers 22, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.83,1.12,0.02,43.63,2.4984818,0.023374,0.0093553,17.14,0.45,0.01,17.46
":version :txact, :n-workers 24, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.69,1.14,0.01,43.49,2.5620341,0.022421,0.0087512,16.66,0.44,0.0,16.97
":version :txact, :n-workers 26, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.05,1.12,0.01,43.84,2.5325141,0.029071,0.0114791,17.0,0.44,0.0,17.31
":version :txact, :n-workers 28, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.83,1.14,0.01,43.62,2.5499702,0.02718,0.0106589,16.8,0.45,0.0,17.11
":version :txact, :n-workers 30, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.97,1.14,0.01,43.77,2.56483,0.031666,0.0123462,16.75,0.44,0.0,17.07
":version :txact, :n-workers 32, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.42,1.13,0.01,43.2,2.5177435,0.020036,0.0079579,16.85,0.45,0.0,17.16
":version :txact, :n-workers 34, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.19,1.14,0.01,43.99,2.5491799,0.020221,0.0079324,16.94,0.45,0.0,17.26
":version :txact, :n-workers 36, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.12,1.14,0.0,43.9,2.5490114,0.023333,0.0091537,16.92,0.45,0.0,17.22
":version :txact, :n-workers 38, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.23,1.14,0.01,44.03,2.5540069,0.030195,0.0118226,16.93,0.45,0.0,17.24
":version :txact, :n-workers 40, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.06,1.14,0.0,43.85,2.5498966,0.029499,0.0115687,16.89,0.45,0.0,17.2
":version :txact, :n-workers 42, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.02,1.14,0.01,43.83,2.569777,0.022966,0.008937,16.74,0.44,0.0,17.06
":version :txact, :n-workers 44, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.88,1.12,0.01,43.66,2.5036768,0.021192,0.0084644,17.13,0.45,0.0,17.44
":version :txact, :n-workers 46, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.05,1.13,0.01,43.84,2.5388819,0.021703,0.0085483,16.96,0.45,0.0,17.27
":version :txact, :n-workers 48, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.73,1.14,0.0,43.51,2.5705592,0.025088,0.0097597,16.62,0.44,0.0,16.93
":version :txact, :n-workers 50, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.74,1.13,0.01,44.54,2.5296259,0.021681,0.0085708,17.29,0.45,0.0,17.61
":version :txact, :n-workers 52, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.81,1.12,0.01,43.6,2.5057568,0.020757,0.0082837,17.08,0.45,0.0,17.4
":version :txact, :n-workers 54, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.76,1.13,0.01,43.57,2.539172,0.020578,0.0081042,16.84,0.45,0.0,17.16
":version :txact, :n-workers 56, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.63,1.15,0.01,43.44,2.585378,0.021724,0.0084026,16.49,0.44,0.0,16.8
":version :txact, :n-workers 58, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.02,1.14,0.01,44.83,2.5627077,0.045347,0.017695,17.18,0.44,0.0,17.49
":version :txact, :n-workers 60, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.25,1.14,0.01,44.06,2.554032,0.023646,0.0092583,16.93,0.45,0.0,17.25
":version :txact, :n-workers 62, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.22,1.15,0.01,44.01,2.5791778,0.031509,0.0122167,16.76,0.45,0.0,17.06
":version :txact, :n-workers 64, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.22,1.13,0.01,44.02,2.5235445,0.03087,0.0122328,17.13,0.45,0.0,17.44
":version :txact, :n-workers 1, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.85,1.17,0.0,44.67,2.6624518,0.110856,0.0416368,16.47,0.44,0.0,16.78
":version :txact, :n-workers 2, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.14,1.14,0.01,43.93,2.5453913,0.047342,0.0185991,16.95,0.45,0.0,17.26
":version :txact, :n-workers 4, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.35,1.13,0.01,44.13,2.5272595,0.035385,0.0140013,17.15,0.45,0.0,17.46
":version :txact, :n-workers 6, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.66,1.12,0.01,43.44,2.5238069,0.021717,0.0086049,16.9,0.44,0.0,17.21
":version :txact, :n-workers 8, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.12,1.13,0.01,43.9,2.5339502,0.020093,0.0079295,17.02,0.45,0.0,17.32
":version :txact, :n-workers 10, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.14,1.13,0.01,43.94,2.5153939,0.020742,0.008246,17.15,0.45,0.0,17.47
":version :txact, :n-workers 12, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.36,1.12,0.01,44.14,2.514075,0.024154,0.0096075,17.25,0.45,0.0,17.56
":version :txact, :n-workers 14, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.25,1.14,0.01,44.05,2.5572265,0.029601,0.0115754,16.91,0.45,0.0,17.23
":version :txact, :n-workers 16, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.08,1.11,0.0,43.86,2.4968963,0.025968,0.0104001,17.25,0.44,0.0,17.57
":version :txact, :n-workers 18, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.58,1.13,0.01,44.37,2.539618,0.031347,0.0123432,17.16,0.44,0.0,17.47
":version :txact, :n-workers 20, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.4,1.14,0.0,45.19,2.5689479,0.047823,0.0186158,17.28,0.44,0.0,17.59
":version :txact, :n-workers 22, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.54,1.14,0.01,44.33,2.5575281,0.027549,0.0107717,17.02,0.45,0.0,17.33
":version :txact, :n-workers 24, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.86,1.12,0.01,43.64,2.5046137,0.020345,0.008123,17.11,0.45,0.0,17.42
":version :txact, :n-workers 26, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.2,1.14,0.01,45.02,2.5581668,0.04699,0.0183686,17.28,0.45,0.0,17.6
":version :txact, :n-workers 28, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.65,1.12,0.01,43.44,2.5204738,0.019539,0.0077521,16.92,0.44,0.0,17.23
":version :txact, :n-workers 30, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.72,1.13,0.01,43.53,2.5490038,0.021049,0.0082577,16.76,0.44,0.0,17.08
":version :txact, :n-workers 32, :n-secondary-workers 2, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.91,1.12,0.0,43.68,2.5249535,0.022265,0.008818,16.99,0.44,0.0,17.3
